CustomerID;Age;Gender;Income;VisitFrequency;AverageSpend;PreferredCuisine;TimeOfVisit;GroupSize;DiningOccasion;MealType;OnlineReservation;DeliveryOrder;LoyaltyProgramMember;WaitTime;ServiceRating;FoodRating;AmbianceRating;HighSatisfaction
1403;19;Male;35923;Daily;10.765.159.384.535.100;Italian;Breakfast;3;Casual;Dine-in;0;0;1;4.118.056.022.078.140;3;5;5;0
1404;38;Male;119288;Rarely;19.992.421.535.857.100;Mexican;Dinner;1;Casual;Takeaway;0;1;0;59.510.085.298.230.600;5;4;1;0
1405;35;Female;120153;Weekly;59.145.511.067.017.400;Chinese;Lunch;8;Business;Dine-in;0;0;0;6.043.424.578.028.760;4;4;5;0
1406;38;Female;67489;Daily;8.176.408.433.927.400;Indian;Lunch;4;Business;Dine-in;0;0;0;20.056.381.531.633.000;1;3;3;0
1407;55;Female;115270;Weekly;10.085.408.378.218.800;Mexican;Lunch;2;Business;Dine-in;0;1;0;3.619.978.464.010.730;4;3;2;0
1408;35;Female;134171;Monthly;3.500.289.610.269.910;Chinese;Dinner;5;Casual;Dine-in;0;1;1;5.441.516.163.526.340;2;1;3;0
1409;29;Male;68955;Monthly;1.756.719.507.782.350;Chinese;Breakfast;1;Business;Takeaway;1;1;1;55.396.910.337.971.100;1;5;5;0
1410;39;Female;110292;Weekly;6.542.080.208.346.170;American;Lunch;8;Celebration;Dine-in;0;1;1;10.565.570.908.594.100;2;1;3;0
1411;20;Female;141978;Weekly;8.578.040.668.918.050;Italian;Breakfast;3;Casual;Dine-in;0;0;0;5.569.684.633.819.230;5;3;5;0
1412;58;Male;61799;Weekly;16.437.473.879.392.700;Indian;Breakfast;2;Casual;Takeaway;0;0;1;1.942.665.601.928.380;4;1;4;0
1413;18;Female;116054;Daily;2.886.517.302.001.140;American;Breakfast;7;Casual;Dine-in;1;0;0;2.651.163.546.866.540;5;1;3;0
1414;42;Female;121317;Rarely;13.335.814.531.316.900;American;Breakfast;7;Celebration;Dine-in;0;1;0;28.393.705.729.170.200;5;4;5;1
1415;25;Male;83536;Monthly;54.602.697.052.905.300;Mexican;Breakfast;8;Business;Dine-in;0;1;1;46.522.678.984.742.100;2;3;4;0
1416;34;Male;28019;Monthly;17.809.542.825.350.000;Mexican;Lunch;2;Casual;Takeaway;0;1;0;2.116.221.310.420.530;3;3;4;0
1417;52;Female;35169;Daily;11.178.347.325.804.200;Chinese;Lunch;5;Casual;Dine-in;1;0;0;4.044.596.006.646.980;2;5;2;0
1418;51;Male;30516;Monthly;19.224.006.601.165.600;Indian;Dinner;7;Celebration;Dine-in;1;1;0;1.952.026.168.737.510;1;5;5;0
1419;42;Female;45464;Weekly;2.819.637.011.886.310;Indian;Dinner;3;Celebration;Dine-in;0;0;1;19.563.565.757.525.100;3;2;5;0
1420;45;Male;33765;Weekly;36.778.500.248.831.100;Indian;Breakfast;8;Celebration;Dine-in;0;1;1;20.454.879.123.220.900;5;1;1;0
1421;38;Male;69705;Rarely;4.427.360.536.824.920;Italian;Breakfast;9;Celebration;Dine-in;0;0;0;33.431.583.675.079.500;5;5;2;0
1422;45;Female;65621;Rarely;15.250.187.032.746;Italian;Breakfast;5;Casual;Takeaway;0;1;0;52.244.510.031.400.000;3;2;3;0
1423;61;Male;139407;Rarely;761.388.425.208.535;Mexican;Lunch;5;Casual;Dine-in;1;0;0;47.683.212.027.275.800;1;2;1;0
1424;36;Male;46134;Weekly;11.726.780.589.307.000;American;Lunch;8;Business;Dine-in;1;0;1;4.196.876.383.479.300;1;5;4;0
1425;61;Female;26777;Daily;10.002.876.406.197.900;Mexican;Breakfast;4;Casual;Dine-in;0;1;0;1.096.746.060.047.670;5;5;4;1
1426;26;Male;109303;Daily;14.118.643.071.469.600;American;Lunch;3;Business;Takeaway;0;0;0;1.229.116.345.345.580;3;3;5;0
1427;60;Male;147834;Daily;1.696.932.943.511.220;Italian;Dinner;7;Casual;Takeaway;0;0;1;4.906.903.312.295.080;2;1;2;0
1428;69;Male;63966;Weekly;19.340.796.934.940.900;American;Lunch;1;Casual;Takeaway;0;0;0;9.304.219.705.782.940;3;3;5;0
1429;50;Male;22675;Monthly;1.776.115.338.177.570;Italian;Dinner;1;Celebration;Dine-in;0;1;1;5.066.878.579.355.980;5;2;3;0
1430;24;Male;107166;Monthly;2.649.229.881.229.360;American;Dinner;3;Casual;Takeaway;1;1;1;24.905.073.609.855.500;4;1;4;0
1431;32;Female;74310;Daily;14.278.574.725.528.900;Mexican;Lunch;7;Casual;Takeaway;0;0;0;4.382.732.458.014.300;1;3;2;0
1432;26;Female;36721;Weekly;3.801.218.870.099.530;Indian;Dinner;8;Celebration;Takeaway;0;0;1;29.834.066.542.881.500;5;3;3;0
1433;36;Male;91772;Daily;56.432.095.925.052.700;Italian;Breakfast;7;Casual;Dine-in;1;0;1;3.213.632.242.302.900;4;4;2;0
1434;47;Male;98691;Weekly;8.426.181.628.530.040;American;Breakfast;7;Casual;Dine-in;1;0;0;26.210.100.654.801.000;4;5;3;0
1435;31;Male;110265;Rarely;821.737.288.987.872;Italian;Lunch;8;Celebration;Dine-in;1;0;0;18.576.954.479.444.100;2;1;5;0
1436;40;Male;82755;Monthly;1.765.884.627.116.280;Italian;Lunch;7;Casual;Dine-in;0;1;1;6.657.771.391.379.330;2;2;4;0
1437;43;Male;48319;Weekly;4.755.312.222.798.940;American;Breakfast;3;Celebration;Takeaway;0;0;1;7.416.326.486.478.010;3;4;3;0
1438;25;Male;32906;Weekly;17.691.873.066.127.000;American;Lunch;6;Celebration;Takeaway;0;0;1;6.398.380.411.365.870;2;4;1;0
1439;58;Female;148438;Rarely;9.259.637.102.402.410;Indian;Breakfast;4;Celebration;Dine-in;0;0;0;18.720.524.373.492.600;4;1;2;0
1440;31;Male;113230;Monthly;16.123.680.941.658.200;Mexican;Breakfast;4;Casual;Takeaway;0;1;1;50.911.300.120.112.300;5;4;4;0
1441;25;Male;81110;Monthly;262.349.112.939.058;Mexican;Breakfast;3;Casual;Takeaway;0;0;0;1.272.921.979.589.280;2;1;3;0
1442;21;Female;147705;Weekly;20.654.711.535.226.300;American;Dinner;5;Casual;Takeaway;1;0;1;11.310.974.101.220.400;2;4;1;0
1443;37;Female;142450;Rarely;4.040.292.518.920.900;Mexican;Dinner;7;Casual;Dine-in;0;0;0;2.772.980.324.065.680;2;5;5;0
1444;60;Male;34207;Monthly;6.405.444.974.289.150;Italian;Breakfast;7;Business;Dine-in;0;1;1;3.653.571.812.743.530;1;3;4;0
1445;64;Female;71395;Weekly;12.209.984.858.805.400;American;Breakfast;3;Casual;Takeaway;0;0;1;5.970.885.938.254.500;5;4;3;0
1446;21;Male;111884;Rarely;15.258.192.308.353.800;Italian;Dinner;9;Business;Dine-in;0;1;0;22.776.605.954.086.000;3;4;2;0
1447;19;Male;81762;Rarely;1.731.934.313.676.000;Italian;Lunch;8;Business;Takeaway;0;1;1;92.638.215.003.383;3;2;1;0
1448;34;Male;100198;Rarely;4.642.526.732.772.100;Indian;Breakfast;4;Casual;Dine-in;0;0;1;5.193.386.285.023.030;4;3;2;0
1449;60;Male;74202;Daily;54.848.932.641.016.200;Mexican;Dinner;9;Celebration;Dine-in;0;0;0;48.028.480.345.571.400;3;4;2;0
1450;37;Male;47879;Weekly;18.130.290.545.256.900;Chinese;Lunch;8;Casual;Takeaway;1;1;1;15.996.512.751.727.700;5;2;4;0
1451;19;Female;101462;Monthly;1.170.458.240.823.590;American;Lunch;4;Celebration;Dine-in;1;0;0;192.247.237.104.624;5;2;4;0
1452;40;Female;54900;Weekly;4.139.657.990.872.260;Indian;Lunch;6;Celebration;Takeaway;0;1;1;10.915.697.104.237.000;3;5;2;0
1453;46;Male;128675;Monthly;6.178.637.701.397.760;Italian;Dinner;9;Business;Takeaway;1;0;0;9.927.728.913.655.800;1;1;2;0
1454;44;Male;32810;Rarely;12.761.229.125.085.000;Indian;Lunch;1;Celebration;Takeaway;0;0;0;1.809.203.140.722.170;4;5;4;0
1455;62;Male;56425;Daily;7.096.739.934.261.320;Chinese;Lunch;9;Celebration;Dine-in;0;0;1;5.264.420.844.315.430;4;3;2;0
1456;55;Male;44155;Daily;8.969.675.886.611.770;Italian;Dinner;4;Business;Dine-in;1;1;1;1.851.509.266.698.780;3;2;5;1
1457;34;Female;138842;Weekly;16.295.492.877.688.500;Indian;Dinner;8;Celebration;Dine-in;1;0;1;4.228.618.028.577.980;1;5;3;1
1458;41;Male;62402;Weekly;14.513.634.222.587.700;Mexican;Dinner;9;Celebration;Takeaway;0;0;1;41.333.257.079.553.200;5;1;5;0
1459;29;Female;106781;Rarely;1.819.646.724.565.330;Mexican;Breakfast;2;Business;Takeaway;0;1;1;27.785.756.906.562.900;2;2;3;0
1460;36;Male;27802;Monthly;10.922.594.621.017.900;Mexican;Breakfast;3;Business;Takeaway;0;0;1;15.458.141.450.336.900;2;2;3;0
1461;41;Female;88918;Weekly;18.375.524.402.356.400;Mexican;Dinner;9;Business;Takeaway;0;1;1;4.030.123.743.596.280;4;5;3;0
1462;21;Female;84564;Rarely;17.650.776.771.022.900;Italian;Dinner;4;Celebration;Dine-in;0;0;0;4.574.091.051.544.290;1;2;5;0
1463;36;Female;105520;Weekly;6.460.245.731.285.230;Indian;Breakfast;3;Casual;Dine-in;0;0;0;4.369.588.398.985.810;2;5;3;0
1464;54;Female;101247;Daily;7.979.968.019.134.270;Mexican;Lunch;1;Casual;Takeaway;0;0;0;7.745.319.194.387.200;1;2;2;0
1465;49;Female;20012;Weekly;15.863.869.643.815.400;Italian;Dinner;5;Casual;Dine-in;0;1;1;1.719.321.849.537.090;2;3;5;0
1466;59;Male;31919;Monthly;16.476.402.244.841.300;American;Breakfast;6;Casual;Dine-in;1;0;0;5.458.245.060.696.930;4;4;5;0
1467;19;Male;128360;Monthly;17.324.258.041.492.400;Indian;Dinner;5;Business;Takeaway;0;0;1;10.942.907.106.584.500;5;2;4;0
1468;37;Male;56810;Weekly;17.395.151.826.472.500;Chinese;Breakfast;2;Celebration;Takeaway;0;0;0;21.529.347.330.904.000;5;5;4;1
1469;34;Male;63881;Rarely;10.768.321.200.719.400;Indian;Dinner;2;Casual;Takeaway;0;0;1;4.629.388.290.310.720;3;1;5;0
1470;46;Female;127785;Monthly;19.721.686.201.105.700;Indian;Breakfast;6;Casual;Takeaway;0;0;1;12.825.703.842.954.300;3;1;2;0
1471;54;Female;134259;Daily;12.197.615.817.516.000;Mexican;Breakfast;8;Celebration;Takeaway;1;1;1;9.568.050.122.638.030;5;3;3;1
1472;65;Male;138824;Rarely;11.075.990.004.240.200;Italian;Dinner;8;Celebration;Dine-in;0;1;0;5.917.656.991.942.600;4;3;2;0
1473;36;Female;42276;Weekly;8.793.335.229.596.610;Mexican;Lunch;4;Business;Takeaway;1;0;0;16.627.307.649.905.600;3;4;4;0
1474;65;Male;110155;Weekly;4.132.008.489.524.730;Chinese;Breakfast;3;Business;Dine-in;0;0;1;586.420.373.566.191;5;3;1;0
1475;54;Male;121292;Rarely;10.835.474.425.587.800;Italian;Lunch;4;Casual;Takeaway;0;1;0;2.969.109.418.155.140;2;1;2;0
1476;68;Male;126601;Weekly;7.220.481.494.271.500;American;Breakfast;4;Celebration;Dine-in;0;0;1;2.575.292.169.280.200;2;4;4;1
1477;36;Female;52458;Weekly;16.773.327.473.872.800;Chinese;Breakfast;5;Casual;Takeaway;1;0;1;26.678.847.912.121.900;4;2;3;0
1478;56;Male;123048;Rarely;11.903.046.330.398.000;Mexican;Dinner;5;Celebration;Takeaway;0;0;0;2.563.840.847.158.430;1;1;1;0
1479;36;Female;74992;Monthly;12.002.273.711.414.300;Italian;Lunch;1;Business;Dine-in;0;0;1;21.889.971.881.202.100;3;3;5;0
1480;36;Male;46377;Rarely;7.867.617.572.202.810;Italian;Breakfast;9;Casual;Takeaway;0;0;1;47.871.745.930.455.300;3;5;5;0
1481;43;Female;133014;Weekly;10.353.580.719.837.700;Chinese;Dinner;9;Celebration;Takeaway;1;1;0;49.837.208.547.835.700;4;4;2;0
1482;56;Male;114665;Monthly;1.350.003.798.792.850;Indian;Dinner;5;Celebration;Dine-in;0;1;0;5.785.191.092.022.450;2;4;2;0
1483;40;Male;137658;Daily;10.306.126.713.600.400;Indian;Breakfast;1;Celebration;Takeaway;0;0;0;21.111.691.139.133.000;2;3;4;0
1484;31;Female;123053;Monthly;9.273.045.669.794.750;Chinese;Breakfast;2;Celebration;Takeaway;0;0;1;24.572.697.126.022.100;2;5;3;0
1485;45;Male;97250;Weekly;10.334.738.992.325.700;American;Breakfast;7;Casual;Dine-in;1;1;1;10.882.510.633.252.700;1;5;5;1
1486;19;Female;148335;Rarely;9.779.145.196.200.800;Chinese;Lunch;4;Business;Takeaway;0;0;1;28.860.740.568.077.400;1;3;1;0
1487;24;Male;141512;Rarely;15.038.654.942.698.800;Indian;Dinner;4;Celebration;Takeaway;0;0;0;16.708.130.883.472.100;1;4;5;0
1488;27;Male;142392;Weekly;12.986.177.335.968.900;Italian;Breakfast;3;Business;Dine-in;1;0;0;27.306.529.182.374.800;3;4;5;1
1489;25;Male;149296;Monthly;1.274.639.976.715.100;American;Dinner;5;Business;Dine-in;0;1;0;2.314.634.855.400.710;4;4;1;0
1490;43;Female;24551;Monthly;14.734.467.973.396.600;Mexican;Lunch;3;Casual;Dine-in;0;1;0;6.268.095.393.155.640;2;2;5;0
1491;46;Female;78259;Weekly;8.640.379.933.977.400;Chinese;Breakfast;4;Casual;Dine-in;0;1;1;276.304.887.591.311;5;1;3;1
1492;65;Female;75623;Weekly;13.216.704.350.539.100;Indian;Breakfast;8;Celebration;Takeaway;1;0;1;7.651.989.072.637.340;4;5;5;1
1493;23;Male;115806;Rarely;9.705.566.399.093.460;Italian;Breakfast;9;Celebration;Dine-in;1;1;1;31.432.155.526.206.500;4;4;3;1
1494;19;Male;111655;Daily;11.273.916.628.279.000;Chinese;Lunch;9;Casual;Takeaway;1;1;1;367.171.449.911.305;1;4;1;0
1495;47;Male;76724;Monthly;43.659.470.120.920.600;Indian;Breakfast;6;Business;Dine-in;1;1;1;2.524.392.153.168.840;4;5;1;0
1496;63;Female;57295;Monthly;15.621.083.394.580.400;Mexican;Lunch;5;Celebration;Dine-in;0;0;1;3.109.656.622.786.080;5;1;5;0
1497;36;Female;135359;Monthly;4.018.669.775.135.800;Mexican;Dinner;5;Casual;Dine-in;0;0;0;49.680.009.058.751.200;4;5;3;0
1498;21;Female;78400;Monthly;11.420.615.959.427.900;Chinese;Breakfast;6;Casual;Dine-in;0;0;0;14.464.961.906.742.600;2;3;4;0
1499;61;Female;60147;Weekly;6.617.067.481.519.530;American;Dinner;2;Celebration;Dine-in;1;1;0;9.872.375.349.800.590;2;4;4;1
1500;66;Female;35593;Monthly;48.516.511.743.466.900;Mexican;Lunch;9;Casual;Takeaway;0;0;0;5.033.296.153.464.890;1;3;3;0
1501;26;Male;109229;Monthly;17.745.967.599.772.900;Indian;Breakfast;9;Celebration;Takeaway;0;1;0;3.111.282.775.807.390;5;3;4;0
1502;37;Female;97187;Rarely;7.700.763.039.388.780;Italian;Lunch;6;Casual;Takeaway;0;0;0;2.824.079.239.503.460;3;4;3;0
1503;61;Female;103362;Monthly;13.019.570.764.641.300;Italian;Dinner;4;Casual;Dine-in;1;1;1;46.206.575.464.605.900;5;3;5;0
1504;24;Female;91710;Weekly;19.080.678.177.280.600;American;Dinner;4;Business;Takeaway;0;0;0;26.843.382.139.033.100;2;5;4;0
1505;47;Male;122351;Monthly;9.412.767.046.281.340;Indian;Lunch;7;Casual;Takeaway;0;1;0;10.174.872.817.477.300;3;3;5;0
1506;65;Female;54196;Monthly;1.888.233.927.541.390;Italian;Breakfast;4;Celebration;Dine-in;0;0;0;5.294.917.079.053.150;5;4;5;0
1507;30;Male;107646;Weekly;23.765.211.266.737.700;Chinese;Dinner;3;Casual;Takeaway;0;0;0;17.353.504.226.697.900;1;5;2;0
1508;46;Male;122931;Daily;11.226.404.303.390.600;American;Lunch;9;Celebration;Takeaway;0;0;1;7.106.446.144.683.570;2;2;5;0
1509;26;Female;149692;Weekly;11.044.858.911.460.300;Mexican;Dinner;5;Casual;Dine-in;0;0;1;4.609.532.347.651.920;5;2;1;0
1510;69;Female;49875;Daily;1.480.961.552.646.240;Mexican;Lunch;9;Celebration;Dine-in;1;1;1;44.354.472.627.220.600;3;3;2;0
1511;46;Female;141448;Monthly;6.932.142.001.443.600;American;Lunch;8;Celebration;Dine-in;0;0;1;11.033.650.097.795.300;2;2;1;0
1512;24;Male;37896;Weekly;927.134.274.947.312;Mexican;Dinner;2;Casual;Dine-in;0;0;1;15.757.844.830.560.600;3;4;5;0
1513;54;Female;85775;Weekly;11.077.375.737.244.800;Mexican;Dinner;6;Casual;Dine-in;0;0;0;25.264.104.429.589.100;2;5;1;0
1514;39;Female;105672;Weekly;10.799.912.356.636.900;American;Breakfast;9;Casual;Dine-in;0;0;1;2.804.575.955.086.080;5;5;4;1
1515;40;Male;149875;Weekly;1.162.793.026.683.660;Indian;Lunch;8;Celebration;Dine-in;1;1;0;36.272.263.544.267.400;3;4;3;0
1516;65;Male;143137;Monthly;17.808.296.444.604.100;Chinese;Breakfast;8;Celebration;Takeaway;0;1;1;5.657.220.739.739.030;5;5;1;0
1517;54;Female;22033;Rarely;5.458.192.362.213.360;Italian;Dinner;7;Business;Dine-in;0;0;0;0.5030394847421271;4;4;4;0
1518;61;Male;21255;Weekly;18.528.901.044.774.800;Indian;Breakfast;7;Celebration;Dine-in;1;1;1;56.905.042.702.480.200;3;2;5;0
1519;18;Female;103045;Rarely;10.319.327.152.292.300;Mexican;Dinner;1;Celebration;Dine-in;0;0;0;58.979.737.540.222.900;3;1;1;0
1520;69;Male;24091;Rarely;14.198.041.407.524.300;Mexican;Lunch;5;Business;Takeaway;0;1;1;7.047.392.870.261.930;1;3;2;0
1521;44;Male;81973;Monthly;42.976.948.438.931.900;American;Dinner;4;Business;Takeaway;1;0;0;21.467.735.060.795.500;5;4;3;0
1522;57;Male;115715;Monthly;6.100.825.865.220.990;Chinese;Dinner;1;Business;Dine-in;0;1;1;4.718.618.032.851.760;2;1;5;0
1523;33;Male;142639;Weekly;12.720.275.284.757.500;Chinese;Dinner;8;Casual;Takeaway;0;0;0;10.677.233.056.459.100;3;2;1;0
1524;39;Female;108463;Monthly;14.456.806.598.252.100;Mexican;Lunch;9;Business;Dine-in;0;0;1;21.104.130.133.671.400;3;4;2;0
1525;68;Female;119506;Weekly;14.419.021.108.220.200;Italian;Lunch;7;Casual;Dine-in;0;1;1;59.426.682.461.397.900;2;4;3;0
1526;28;Female;125658;Rarely;62.549.183.761.586.000;American;Dinner;4;Business;Takeaway;0;0;1;5.762.304.582.757.610;3;5;2;0
1527;35;Female;111925;Weekly;10.110.929.866.972.600;Italian;Breakfast;3;Business;Takeaway;1;1;0;5.548.481.861.718.990;5;3;1;0
1528;32;Female;135133;Monthly;4.302.728.633.144.190;Chinese;Breakfast;2;Casual;Dine-in;1;1;0;3.886.856.151.569.870;5;2;5;0
1529;60;Female;36751;Rarely;595.430.368.167.299;Mexican;Lunch;5;Celebration;Takeaway;0;0;1;5.751.177.465.936.130;3;1;4;0
1530;65;Male;141511;Weekly;28.528.918.164.431.100;Indian;Lunch;2;Business;Dine-in;0;0;1;0.9818711933464686;2;1;4;0
1531;24;Female;107139;Weekly;8.983.556.255.864.280;Italian;Dinner;8;Celebration;Takeaway;0;1;0;49.975.428.233.786.700;1;2;5;0
1532;51;Male;89971;Daily;55.490.141.591.110.600;Italian;Dinner;5;Casual;Takeaway;0;0;1;43.345.184.782.383.200;3;4;3;0
1533;25;Male;34376;Daily;18.426.142.091.206.600;Indian;Breakfast;1;Celebration;Takeaway;0;0;1;5.754.125.311.240.160;4;1;1;0
1534;66;Female;31297;Monthly;942.706.973.207.178;Chinese;Dinner;3;Celebration;Takeaway;0;1;1;5.404.730.785.579.160;2;5;2;0
1535;23;Female;95587;Weekly;9.485.065.795.424.680;Mexican;Breakfast;9;Business;Takeaway;1;1;1;15.609.551.233.784.200;5;5;1;1
1536;61;Male;130832;Weekly;9.185.956.834.310.380;Mexican;Lunch;8;Casual;Dine-in;0;0;1;4.166.532.720.338.010;4;2;5;0
1537;64;Male;25500;Weekly;198.489.279.119.201;American;Breakfast;8;Business;Takeaway;1;0;0;52.720.987.236.794.100;5;1;1;0
1538;56;Male;149720;Weekly;518.886.090.653.284;Chinese;Dinner;9;Business;Takeaway;0;1;0;17.730.400.102.137.100;2;4;1;0
1539;55;Male;22297;Weekly;11.470.303.092.670.300;American;Breakfast;7;Casual;Takeaway;0;0;0;4.480.468.213.322.410;2;1;4;0
1540;23;Male;78962;Daily;16.833.818.903.482.300;Chinese;Lunch;1;Celebration;Takeaway;1;1;0;3.381.267.677.858.250;2;1;1;0
1541;21;Female;68501;Weekly;4.685.649.538.841.600;Mexican;Breakfast;3;Celebration;Dine-in;1;0;0;27.606.053.811.875.100;4;5;1;1
1542;44;Male;28582;Weekly;63.813.243.015.903.600;American;Dinner;7;Casual;Dine-in;1;1;0;26.034.604.639.980.500;2;4;4;0
1543;18;Male;133720;Monthly;4.787.465.259.014.540;Mexican;Lunch;1;Casual;Takeaway;0;1;0;12.308.095.210.103.200;1;3;3;0
1544;19;Female;113705;Weekly;53.322.524.736.761.000;Indian;Breakfast;6;Business;Dine-in;1;0;0;2.115.747.449.312.660;5;3;1;0
1545;43;Female;38899;Weekly;1.114.382.418.855.520;American;Breakfast;3;Business;Dine-in;1;1;1;4.181.774.182.164.800;4;1;1;0
1546;25;Female;112619;Weekly;14.856.774.606.047.900;American;Breakfast;6;Casual;Dine-in;0;0;0;28.369.105.415.462.200;4;4;5;0
1547;61;Female;68472;Weekly;1.184.204.215.021.760;Indian;Dinner;5;Celebration;Takeaway;0;0;0;99.288.248.670.215;5;3;3;0
1548;63;Male;136199;Weekly;17.477.001.229.160.300;Italian;Dinner;6;Casual;Takeaway;0;0;1;26.337.337.634.742.200;3;5;4;0
1549;38;Male;98194;Weekly;60.086.161.176.535.400;Mexican;Breakfast;4;Casual;Dine-in;0;1;1;11.732.632.719.072.100;1;4;3;1
1550;56;Female;144894;Weekly;3.210.684.784.401.110;Chinese;Breakfast;9;Business;Takeaway;0;1;1;9.960.165.845.150.670;5;5;4;0
1551;21;Female;136315;Rarely;61.362.999.897.970.600;Mexican;Breakfast;6;Celebration;Takeaway;0;1;0;26.147.100.772.721.100;5;5;4;0
1552;23;Male;21547;Weekly;1.100.395.620.703.280;American;Dinner;5;Business;Dine-in;0;1;0;41.893.263.270.398.000;5;2;3;0
1553;43;Male;139813;Weekly;13.217.602.953.048.500;Italian;Dinner;3;Celebration;Dine-in;1;1;0;3.690.073.451.489.710;2;2;2;1
1554;54;Male;103833;Monthly;18.619.161.022.331.600;Chinese;Dinner;4;Business;Takeaway;1;0;0;3.204.058.838.871.090;3;5;1;0
1555;19;Female;27363;Weekly;9.346.414.651.329.050;Chinese;Lunch;7;Business;Takeaway;0;0;0;44.318.042.204.901.500;1;4;3;0
1556;21;Female;118917;Rarely;39.327.100.834.516;Indian;Breakfast;6;Business;Dine-in;0;1;1;30.864.936.410.334.800;3;5;5;0
1557;39;Male;131429;Weekly;7.240.270.391.378.930;Chinese;Breakfast;7;Celebration;Takeaway;0;1;0;44.383.852.350.399.500;3;2;4;0
1558;45;Female;45842;Monthly;14.005.648.589.014.300;Italian;Breakfast;7;Celebration;Takeaway;1;1;1;7.843.587.859.291.320;1;3;4;0
1559;59;Male;72005;Rarely;9.278.309.015.073.500;Italian;Breakfast;2;Celebration;Takeaway;0;1;0;0.16277155788242625;3;2;2;0
1560;53;Male;48397;Weekly;12.194.165.323.350.700;Indian;Dinner;8;Celebration;Takeaway;0;0;1;5.115.625.193.878.240;4;2;2;0
1561;18;Female;64494;Weekly;1.426.644.485.190.530;Chinese;Lunch;9;Casual;Takeaway;0;1;1;531.969.059.660.755;4;3;1;0
1562;59;Female;109679;Weekly;5.667.619.402.736.900;American;Dinner;8;Celebration;Takeaway;1;1;1;14.632.801.903.774.300;2;3;3;0
1563;69;Male;29690;Monthly;31.600.574.679.567.800;Chinese;Breakfast;1;Casual;Dine-in;1;0;0;5.442.690.984.749.150;4;4;2;0
1564;45;Female;75974;Daily;16.089.561.479.129.100;Italian;Dinner;2;Celebration;Dine-in;0;1;1;4.794.503.979.147.570;5;1;5;1
1565;31;Male;61048;Weekly;15.422.097.110.338.600;Indian;Breakfast;3;Celebration;Takeaway;0;0;1;5.002.531.891.853.570;5;5;2;0
1566;66;Female;104867;Weekly;9.642.774.727.964.700;Mexican;Dinner;3;Casual;Takeaway;1;0;1;44.854.573.046.000.600;4;4;2;0
1567;33;Male;143546;Rarely;14.787.858.242.993.300;Italian;Dinner;5;Celebration;Takeaway;0;1;0;11.939.401.838.620.700;5;1;4;0
1568;63;Male;35533;Rarely;16.178.224.322.513.400;Chinese;Lunch;2;Casual;Dine-in;0;1;1;4.937.185.458.054.240;4;2;3;0
1569;24;Female;21776;Weekly;12.135.148.699.935.500;Chinese;Breakfast;8;Celebration;Dine-in;0;0;0;3.847.170.978.065.990;2;1;5;0
1570;19;Female;58718;Weekly;13.493.915.059.254.400;Indian;Lunch;9;Celebration;Takeaway;1;0;0;19.813.443.500.309.200;5;4;1;0
1571;27;Male;76018;Monthly;11.078.412.039.052.300;Indian;Lunch;2;Celebration;Dine-in;0;1;0;31.203.962.882.182.500;2;2;1;0
1572;38;Female;140359;Weekly;8.415.672.885.385.440;Chinese;Breakfast;5;Casual;Takeaway;0;0;0;4.071.386.771.773.460;3;4;2;0
1573;59;Male;57770;Daily;12.191.100.640.958.700;Indian;Dinner;2;Casual;Takeaway;1;1;0;4.920.686.521.151.290;1;3;4;0
1574;56;Male;147065;Rarely;1.003.827.598.355.530;American;Lunch;5;Casual;Takeaway;0;0;0;135.246.748.178.942;5;2;4;0
1575;41;Female;55059;Monthly;11.473.082.261.873.500;Indian;Lunch;6;Casual;Dine-in;0;0;0;31.842.122.444.036.900;3;5;1;0
1576;39;Male;28573;Monthly;59.217.403.200.999.600;Mexican;Breakfast;8;Business;Dine-in;1;0;1;13.365.549.852.448.600;4;3;4;0
1577;56;Male;64383;Monthly;6.455.648.846.732.780;Chinese;Breakfast;6;Celebration;Takeaway;1;0;0;59.120.390.327.182.100;1;1;5;0
1578;57;Male;34584;Daily;12.733.324.814.438.600;Italian;Breakfast;5;Casual;Takeaway;1;0;1;2.512.585.248.491.170;1;1;5;0
1579;43;Female;122235;Monthly;3.917.708.591.626.870;Indian;Dinner;1;Casual;Dine-in;0;1;0;5.284.969.559.964.220;1;1;2;0
1580;66;Female;85042;Monthly;7.585.269.158.557.090;Italian;Lunch;7;Celebration;Dine-in;0;1;1;7.941.805.211.461.860;2;5;2;0
1581;28;Male;111852;Daily;28.637.753.830.071.400;Mexican;Breakfast;3;Celebration;Takeaway;0;0;1;5.034.847.560.430.600;5;3;5;0
1582;32;Female;143434;Daily;1.828.868.550.655.820;Chinese;Breakfast;8;Celebration;Takeaway;0;0;0;3.495.196.555.399.490;4;4;5;0
1583;21;Female;143366;Weekly;1.709.255.873.391.450;Chinese;Dinner;3;Casual;Takeaway;0;1;1;33.857.176.718.030.600;3;2;1;0
1584;32;Female;102527;Weekly;11.900.654.840.268.800;Mexican;Lunch;3;Celebration;Takeaway;0;0;0;4.683.278.358.034.480;3;3;5;0
1585;42;Female;95678;Weekly;8.551.928.459.158.020;American;Breakfast;9;Casual;Dine-in;1;0;0;5.540.597.200.612.840;3;4;1;0
1586;56;Female;87771;Rarely;3.050.064.905.760.660;Chinese;Lunch;2;Celebration;Takeaway;0;0;0;20.628.588.930.701.100;1;2;5;0
